"trialNo","trialCode","stimFile","trialDuration","timeElapsed","trialOnset","corrAns","clockSource","trialType","questionTxt"
1,0,,0.954488995601423,0.954488995601423,0,,,,
2,1,"2_aClock_a6.tiff",2,2.95448899560142,0.954488995601423,,,,
3,0,,0.790449622320011,3.74493861792143,2.95448899560142,,,,
4,1,"6_aRevClock_a5.tiff",2,5.74493861792143,3.74493861792143,,,,
5,0,,0.963303406722844,6.70824202464428,5.74493861792143,,,,
6,3,"EmptyImageryBox.tiff",3,9.70824202464428,6.70824202464428,,,,
7,0,,0.963707926101051,10.6719499507453,9.70824202464428,,,,
8,1,"4_aClock_a1.tiff",2,12.6719499507453,10.6719499507453,,,,
9,0,,0.969475011224858,13.6414249619702,12.6719499507453,,,,
10,1,"3_aClock_a1.tiff",2,15.6414249619702,13.6414249619702,,,,
11,0,,0.731873335549608,16.3732982975198,15.6414249619702,,,,
12,3,"EmptyImageryBox.tiff",3,19.3732982975198,16.3732982975198,,,,
13,4,"3_aRevClock_a1.tiff",3,22.3732982975198,19.3732982975198,1,"3_aClock_a1.tiff","TP","Is this the same ANGLE?"
14,0,,0.703008085140027,23.0763063826598,22.3732982975198,,,,
15,1,"4_aClock_a4.tiff",2,25.0763063826598,23.0763063826598,,,,
16,0,,0.637996291625313,25.7143026742851,25.0763063826598,,,,
17,1,"7_aRevClock_a4.tiff",2,27.7143026742851,25.7143026742851,,,,
18,0,,0.51479497551918,28.2290976498043,27.7143026742851,,,,
19,1,"7_aRevClock_a3.tiff",2,30.2290976498043,28.2290976498043,,,,
20,0,,0.698034454486333,30.9271321042906,30.2290976498043,,,,
21,3,"EmptyImageryBox.tiff",3,33.9271321042906,30.9271321042906,,,,
22,4,"8_aRevClock_a4.tiff",3,36.9271321042906,33.9271321042906,2,"7_aRevClock_a3.tiff","TN","Is this the same ANGLE?"
23,0,,0.983191900304519,37.9103240045952,36.9271321042906,,,,
24,1,"5_aRevClock_a6.tiff",2,39.9103240045952,37.9103240045952,,,,
25,0,,0.502170723862946,40.4124947284581,39.9103240045952,,,,
26,1,"7_aClock_a6.tiff",2,42.4124947284581,40.4124947284581,,,,
27,0,,0.98377435922157,43.3962690876797,42.4124947284581,,,,
28,3,"EmptyImageryBox.tiff",3,46.3962690876797,43.3962690876797,,,,
29,5,"7_aClock_a6.tiff",3,49.3962690876797,46.3962690876797,1,"7_aClock_a6.tiff","TP","Is this the same IMAGE?"
30,0,,0.739154079696164,50.1354231673758,49.3962690876797,,,,
31,1,"10_aRevClock_a2.tiff",2,52.1354231673758,50.1354231673758,,,,
32,0,,0.994849499431439,53.1302726668073,52.1354231673758,,,,
33,1,"8_aClock_a5.tiff",2,55.1302726668073,53.1302726668073,,,,
34,0,,0.562128528952599,55.6924011957599,55.1302726668073,,,,
35,1,"7_aRevClock_a1.tiff",2,57.6924011957599,55.6924011957599,,,,
36,0,,0.852899433928542,58.5453006296884,57.6924011957599,,,,
37,3,"EmptyImageryBox.tiff",3,61.5453006296884,58.5453006296884,,,,
38,5,"7_aRevClock_a1.tiff",3,64.5453006296884,61.5453006296884,1,"7_aRevClock_a1.tiff","TP","Is this the same IMAGE?"
39,0,,0.71195000433363,65.2572506340221,64.5453006296884,,,,
40,1,"1_aRevClock_a2.tiff",2,67.2572506340221,65.2572506340221,,,,
41,0,,0.714806193718687,67.9720568277407,67.2572506340221,,,,
42,1,"10_aRevClock_a3.tiff",2,69.9720568277407,67.9720568277407,,,,
43,0,,0.566825264133513,70.5388820918743,69.9720568277407,,,,
44,1,"4_aRevClock_a6.tiff",2,72.5388820918743,70.5388820918743,,,,
45,0,,0.510692967218347,73.0495750590926,72.5388820918743,,,,
46,1,"3_aClock_a5.tiff",2,75.0495750590926,73.0495750590926,,,,
47,0,,0.983677352778614,76.0332524118712,75.0495750590926,,,,
48,3,"EmptyImageryBox.tiff",3,79.0332524118712,76.0332524118712,,,,
49,5,"3_aClock_a5.tiff",3,82.0332524118712,79.0332524118712,1,"3_aClock_a5.tiff","TP","Is this the same IMAGE?"
50,0,,0.675783141399734,82.709035553271,82.0332524118712,,,,
51,1,"10_aRevClock_a5.tiff",2,84.709035553271,82.709035553271,,,,
52,0,,0.858241920592263,85.5672774738632,84.709035553271,,,,
53,1,"6_aClock_a3.tiff",2,87.5672774738632,85.5672774738632,,,,
54,0,,0.823372055660002,88.3906495295232,87.5672774738632,,,,
55,1,"2_aClock_a4.tiff",2,90.3906495295232,88.3906495295232,,,,
56,0,,0.681096670450643,91.0717461999739,90.3906495295232,,,,
57,3,"EmptyImageryBox.tiff",3,94.0717461999739,91.0717461999739,,,,
58,0,,0.544746851897798,94.6164930518717,94.0717461999739,,,,
59,1,"2_aClock_a2.tiff",2,96.6164930518717,94.6164930518717,,,,
60,0,,0.831140571506694,97.4476336233784,96.6164930518717,,,,
61,1,"1_aClock_a3.tiff",2,99.4476336233784,97.4476336233784,,,,
62,0,,0.959579524002038,100.40721314738,99.4476336233784,,,,
63,3,"EmptyImageryBox.tiff",3,103.40721314738,100.40721314738,,,,
64,4,"1_aRevClock_a3.tiff",3,106.40721314738,103.40721314738,1,"1_aClock_a3.tiff","TP","Is this the same ANGLE?"
65,0,,0.921217367984354,107.328430515365,106.40721314738,,,,
66,1,"9_aRevClock_a4.tiff",2,109.328430515365,107.328430515365,,,,
67,0,,0.7405245967675,110.068955112132,109.328430515365,,,,
68,1,"4_aRevClock_a3.tiff",2,112.068955112132,110.068955112132,,,,
69,0,,0.6717101437971,112.740665255929,112.068955112132,,,,
70,3,"EmptyImageryBox.tiff",3,115.740665255929,112.740665255929,,,,
71,5,"4_aClock_a3.tiff",3,118.740665255929,115.740665255929,2,"4_aRevClock_a3.tiff","FP","Is this the same IMAGE?"
72,0,,0.758541124174371,119.499206380104,118.740665255929,,,,
73,1,"5_aClock_a5.tiff",2,121.499206380104,119.499206380104,,,,
74,0,,0.975574729265645,122.474781109369,121.499206380104,,,,
75,1,"8_aRevClock_a4.tiff",2,124.474781109369,122.474781109369,,,,
76,0,,0.76754450390581,125.242325613275,124.474781109369,,,,
77,3,"EmptyImageryBox.tiff",3,128.242325613275,125.242325613275,,,,
78,4,"7_aRevClock_a3.tiff",3,131.242325613275,128.242325613275,2,"8_aRevClock_a4.tiff","TN","Is this the same ANGLE?"
79,0,,0.603721144609153,131.846046757884,131.242325613275,,,,
80,1,"2_aClock_a1.tiff",2,133.846046757884,131.846046757884,,,,
81,0,,0.900419593090191,134.746466350975,133.846046757884,,,,
82,1,"8_aClock_a2.tiff",2,136.746466350975,134.746466350975,,,,
83,0,,0.533224394661374,137.279690745636,136.746466350975,,,,
84,3,"EmptyImageryBox.tiff",3,140.279690745636,137.279690745636,,,,
85,4,"8_aRevClock_a2.tiff",3,143.279690745636,140.279690745636,1,"8_aClock_a2.tiff","TP","Is this the same ANGLE?"
86,0,,0.695325905457139,143.975016651093,143.279690745636,,,,
87,1,"6_aRevClock_a6.tiff",2,145.975016651093,143.975016651093,,,,
88,0,,0.847663062741049,146.822679713834,145.975016651093,,,,
89,1,"9_aRevClock_a2.tiff",2,148.822679713834,146.822679713834,,,,
90,0,,0.635058946441859,149.457738660276,148.822679713834,,,,
91,1,"3_aClock_a4.tiff",2,151.457738660276,149.457738660276,,,,
92,0,,0.888099785661325,152.345838445937,151.457738660276,,,,
93,3,"EmptyImageryBox.tiff",3,155.345838445937,152.345838445937,,,,
94,4,"4_aClock_a3.tiff",3,158.345838445937,155.345838445937,2,"3_aClock_a4.tiff","TN","Is this the same ANGLE?"
95,0,,0.905807295348495,159.251645741286,158.345838445937,,,,
96,1,"5_aClock_a3.tiff",2,161.251645741286,159.251645741286,,,,
97,0,,0.88531601591967,162.136961757205,161.251645741286,,,,
98,1,"8_aClock_a1.tiff",2,164.136961757205,162.136961757205,,,,
99,0,,0.763359287171625,164.900321044377,164.136961757205,,,,
100,1,"3_aRevClock_a2.tiff",2,166.900321044377,164.900321044377,,,,
101,0,,0.628144784714095,167.528465829091,166.900321044377,,,,
102,3,"EmptyImageryBox.tiff",3,170.528465829091,167.528465829091,,,,
103,5,"3_aClock_a2.tiff",3,173.528465829091,170.528465829091,2,"3_aRevClock_a2.tiff","FP","Is this the same IMAGE?"
104,0,,0.757038238923997,174.285504068015,173.528465829091,,,,
105,1,"9_aClock_a6.tiff",2,176.285504068015,174.285504068015,,,,
106,0,,0.749978408683091,177.035482476698,176.285504068015,,,,
107,1,"9_aRevClock_a1.tiff",2,179.035482476698,177.035482476698,,,,
108,0,,0.965596516849473,180.001078993548,179.035482476698,,,,
109,3,"EmptyImageryBox.tiff",3,183.001078993548,180.001078993548,,,,
110,5,"9_aClock_a1.tiff",3,186.001078993548,183.001078993548,2,"9_aRevClock_a1.tiff","FP","Is this the same IMAGE?"
111,0,,0.883674023789354,186.884753017337,186.001078993548,,,,
112,1,"1_aRevClock_a5.tiff",2,188.884753017337,186.884753017337,,,,
