"trialNo","trialCode","stimFile","trialDuration","timeElapsed","trialOnset","corrAns","clockSource","trialType","questionTxt"
1,0,,0.868362843408249,0.868362843408249,0,,,,
2,1,"4_d24Clock_a3.tiff",2,2.86836284340825,0.868362843408249,,,,
3,0,,0.761219611973502,3.62958245538175,2.86836284340825,,,,
4,1,"7_d12Clock_a3.tiff",2,5.62958245538175,3.62958245538175,,,,
5,0,,0.764781596371904,6.39436405175366,5.62958245538175,,,,
6,1,"9_d24Clock_a4.tiff",2,8.39436405175366,6.39436405175366,,,,
7,0,,0.554627743549645,8.9489917953033,8.39436405175366,,,,
8,3,"EmptyImageryBox.tiff",3,11.9489917953033,8.9489917953033,,,,
9,4,"9_d24Clock_a2.tiff",3,14.9489917953033,11.9489917953033,2,"9_d24Clock_a4.tiff","TN","Is this the same TIME?"
10,0,,0.663344070897438,15.6123358662007,14.9489917953033,,,,
11,1,"2_d12Clock_a2.tiff",2,17.6123358662007,15.6123358662007,,,,
12,0,,0.946380607783794,18.5587164739845,17.6123358662007,,,,
13,1,"8_d24Clock_a2.tiff",2,20.5587164739845,18.5587164739845,,,,
14,0,,0.702003569109365,21.2607200430939,20.5587164739845,,,,
15,3,"EmptyImageryBox.tiff",3,24.2607200430939,21.2607200430939,,,,
16,0,,0.993593550636433,25.2543135937303,24.2607200430939,,,,
17,1,"4_d24Clock_a6.tiff",2,27.2543135937303,25.2543135937303,,,,
18,0,,0.663779070018791,27.9180926637491,27.2543135937303,,,,
19,1,"8_d24Clock_a4.tiff",2,29.9180926637491,27.9180926637491,,,,
20,0,,0.941555812838487,30.8596484765876,29.9180926637491,,,,
21,1,"5_d12Clock_a5.tiff",2,32.8596484765876,30.8596484765876,,,,
22,0,,0.729508400312625,33.5891568769002,32.8596484765876,,,,
23,1,"8_d24Clock_a5.tiff",2,35.5891568769002,33.5891568769002,,,,
24,0,,0.699124633101746,36.288281510002,35.5891568769002,,,,
25,1,"1_d12Clock_a2.tiff",2,38.288281510002,36.288281510002,,,,
26,0,,0.927311173873022,39.215592683875,38.288281510002,,,,
27,3,"EmptyImageryBox.tiff",3,42.215592683875,39.215592683875,,,,
28,5,"1_d24Clock_a2.tiff",3,45.215592683875,42.215592683875,2,"1_d12Clock_a2.tiff","FP","Is this the same IMAGE?"
29,0,,0.885622260975651,46.1012149448507,45.215592683875,,,,
30,1,"6_d12Clock_a3.tiff",2,48.1012149448507,46.1012149448507,,,,
31,0,,0.853630017256364,48.954844962107,48.1012149448507,,,,
32,1,"5_d12Clock_a6.tiff",2,50.954844962107,48.954844962107,,,,
33,0,,0.944940960966051,51.8997859230731,50.954844962107,,,,
34,3,"EmptyImageryBox.tiff",3,54.8997859230731,51.8997859230731,,,,
35,4,"5_d12Clock_a3.tiff",3,57.8997859230731,54.8997859230731,2,"5_d12Clock_a6.tiff","TN","Is this the same TIME?"
36,0,,0.633420190657489,58.5332061137306,57.8997859230731,,,,
37,1,"10_d12Clock_a2.tiff",2,60.5332061137306,58.5332061137306,,,,
38,0,,0.608591969357803,61.1417980830884,60.5332061137306,,,,
39,1,"3_d12Clock_a2.tiff",2,63.1417980830884,61.1417980830884,,,,
40,0,,0.502590334624983,63.6443884177133,63.1417980830884,,,,
41,3,"EmptyImageryBox.tiff",3,66.6443884177133,63.6443884177133,,,,
42,4,"3_d12Clock_a1.tiff",3,69.6443884177133,66.6443884177133,2,"3_d12Clock_a2.tiff","TN","Is this the same TIME?"
43,0,,0.946331572951749,70.5907199906651,69.6443884177133,,,,
44,1,"10_d12Clock_a5.tiff",2,72.5907199906651,70.5907199906651,,,,
45,0,,0.585115736001171,73.1758357266663,72.5907199906651,,,,
