"trialNo","trialCode","stimFile","trialDuration","timeElapsed","trialOnset","corrAns","clockSource","trialType","questionTxt"
39,0,,0.59795972914435,59.4260465089465,58.8280867798021,,,,
40,3,"EmptyImageryBox.tiff",3,62.4260465089465,59.4260465089465,,,,
41,4,"9_aClock_a1.tiff",3,65.4260465089465,62.4260465089465,2,"10_aRevClock_a2.tiff","TN","Is this the same ANGLE?"
42,0,,0.821798527846113,66.2478450367926,65.4260465089465,,,,
43,1,"7_aClock_a6.tiff",2,68.2478450367926,66.2478450367926,,,,
44,0,,0.897239239886403,69.145084276679,68.2478450367926,,,,
45,1,"6_aClock_a6.tiff",2,71.145084276679,69.145084276679,,,,
46,0,,0.504408594686538,71.6494928713655,71.145084276679,,,,
47,3,"EmptyImageryBox.tiff",3,74.6494928713655,71.6494928713655,,,,
48,5,"6_aRevClock_a6.tiff",3,77.6494928713655,74.6494928713655,2,"6_aClock_a6.tiff","FP","Is this the same IMAGE?"
49,0,,0.705993216717616,78.3554860880831,77.6494928713655,,,,
50,1,"2_aRevClock_a1.tiff",2,80.3554860880831,78.3554860880831,,,,
51,0,,0.741035474929959,81.0965215630131,80.3554860880831,,,,
52,1,"8_aClock_a1.tiff",2,83.0965215630131,81.0965215630131,,,,
53,0,,0.730067815748043,83.8265893787611,83.0965215630131,,,,
54,1,"9_aClock_a2.tiff",2,85.8265893787611,83.8265893787611,,,,
55,0,,0.849518075818196,86.6761074545793,85.8265893787611,,,,
56,3,"EmptyImageryBox.tiff",3,89.6761074545793,86.6761074545793,,,,
57,4,"9_aRevClock_a2.tiff",3,92.6761074545793,89.6761074545793,1,"9_aClock_a2.tiff","TP","Is this the same ANGLE?"
58,0,,0.709851881605573,93.3859593361849,92.6761074545793,,,,
59,1,"3_aClock_a1.tiff",2,95.3859593361849,93.3859593361849,,,,
60,0,,0.768043699907139,96.154003036092,95.3859593361849,,,,
61,1,"5_aClock_a5.tiff",2,98.154003036092,96.154003036092,,,,
62,0,,0.905001770472154,99.0590048065642,98.154003036092,,,,
63,3,"EmptyImageryBox.tiff",3,102.059004806564,99.0590048065642,,,,
64,5,"5_aRevClock_a5.tiff",3,105.059004806564,102.059004806564,2,"5_aClock_a5.tiff","FP","Is this the same IMAGE?"
65,0,,0.926750381593592,105.985755188158,105.059004806564,,,,
66,1,"2_aRevClock_a4.tiff",2,107.985755188158,105.985755188158,,,,
67,0,,0.689429580350406,108.675184768508,107.985755188158,,,,
68,1,"4_aRevClock_a3.tiff",2,110.675184768508,108.675184768508,,,,
69,0,,0.670815901714377,111.346000670223,110.675184768508,,,,
70,3,"EmptyImageryBox.tiff",3,114.346000670223,111.346000670223,,,,
71,5,"4_aRevClock_a3.tiff",3,117.346000670223,114.346000670223,1,"4_aRevClock_a3.tiff","TP","Is this the same IMAGE?"
72,0,,0.783772478229366,118.129773148452,117.346000670223,,,,
73,1,"5_aClock_a3.tiff",2,120.129773148452,118.129773148452,,,,
74,0,,0.664319131406955,120.794092279859,120.129773148452,,,,
75,1,"6_aRevClock_a3.tiff",2,122.794092279859,120.794092279859,,,,
76,0,,0.504246677621268,123.29833895748,122.794092279859,,,,
77,1,"6_aRevClock_a5.tiff",2,125.29833895748,123.29833895748,,,,
78,0,,0.560341735021211,125.858680692501,125.29833895748,,,,
79,3,"EmptyImageryBox.tiff",3,128.858680692501,125.858680692501,,,,
80,5,"6_aRevClock_a5.tiff",3,131.858680692501,128.858680692501,1,"6_aRevClock_a5.tiff","TP","Is this the same IMAGE?"
81,0,,0.605236907722428,132.463917600224,131.858680692501,,,,
82,1,"1_aRevClock_a3.tiff",2,134.463917600224,132.463917600224,,,,
83,0,,0.61383872537408,135.077756325598,134.463917600224,,,,
84,1,"2_aRevClock_a6.tiff",2,137.077756325598,135.077756325598,,,,
85,0,,0.665038913255557,137.742795238853,137.077756325598,,,,
86,3,"EmptyImageryBox.tiff",3,140.742795238853,137.742795238853,,,,
87,4,"2_aClock_a6.tiff",3,143.742795238853,140.742795238853,1,"2_aRevClock_a6.tiff","TP","Is this the same ANGLE?"
88,0,,0.96020679466892,144.703002033522,143.742795238853,,,,
89,1,"4_aClock_a4.tiff",2,146.703002033522,144.703002033522,,,,
90,0,,0.819396228995174,147.522398262518,146.703002033522,,,,
91,1,"7_aRevClock_a1.tiff",2,149.522398262518,147.522398262518,,,,
92,0,,0.856035590986721,150.378433853504,149.522398262518,,,,
93,3,"EmptyImageryBox.tiff",3,153.378433853504,150.378433853504,,,,
94,5,"7_aRevClock_a1.tiff",3,156.378433853504,153.378433853504,1,"7_aRevClock_a1.tiff","TP","Is this the same IMAGE?"
95,0,,0.684310743352398,157.062744596857,156.378433853504,,,,
96,1,"8_aClock_a5.tiff",2,159.062744596857,157.062744596857,,,,
97,0,,0.892532337456942,159.955276934314,159.062744596857,,,,
98,1,"9_aClock_a6.tiff",2,161.955276934314,159.955276934314,,,,
99,0,,0.88774874934461,162.843025683658,161.955276934314,,,,
100,3,"EmptyImageryBox.tiff",3,165.843025683658,162.843025683658,,,,
101,4,"9_aRevClock_a6.tiff",3,168.843025683658,165.843025683658,1,"9_aClock_a6.tiff","TP","Is this the same ANGLE?"
102,0,,0.712989672436379,169.556015356095,168.843025683658,,,,
103,1,"4_aRevClock_a6.tiff",2,171.556015356095,169.556015356095,,,,
104,0,,0.840739383129403,172.396754739224,171.556015356095,,,,
105,1,"3_aRevClock_a2.tiff",2,174.396754739224,172.396754739224,,,,
106,0,,0.992470165365376,175.389224904589,174.396754739224,,,,
107,3,"EmptyImageryBox.tiff",3,178.389224904589,175.389224904589,,,,
108,4,"3_aClock_a1.tiff",3,181.389224904589,178.389224904589,2,"3_aRevClock_a2.tiff","TN","Is this the same ANGLE?"
109,0,,0.876808181172237,182.266033085762,181.389224904589,,,,
110,1,"9_aRevClock_a1.tiff",2,184.266033085762,182.266033085762,,,,
111,0,,0.906793207628652,185.17282629339,184.266033085762,,,,
112,1,"7_aRevClock_a3.tiff",2,187.17282629339,185.17282629339,,,,
