"trialNo","trialCode","stimFile","trialDuration","timeElapsed","trialOnset","corrAns","clockSource","trialType","questionTxt"
51,4,"8_d24Clock_a1.tiff",3,84.0398940586019,81.0398940586019,1,"8_d12Clock_a1.tiff","TP","Is this the same TIME?"
52,0,,0.836347691714764,84.8762417503167,84.0398940586019,,,,
53,1,"5_d24Clock_a3.tiff",2,86.8762417503167,84.8762417503167,,,,
54,0,,0.508386802044697,87.3846285523614,86.8762417503167,,,,
55,1,"10_d12Clock_a5.tiff",2,89.3846285523614,87.3846285523614,,,,
56,0,,0.838631816208363,90.2232603685698,89.3846285523614,,,,
57,3,"EmptyImageryBox.tiff",3,93.2232603685698,90.2232603685698,,,,
58,4,"10_d24Clock_a3.tiff",3,96.2232603685698,93.2232603685698,2,"10_d12Clock_a5.tiff","TN","Is this the same TIME?"
59,0,,0.605179338599555,96.8284397071693,96.2232603685698,,,,
60,1,"4_d12Clock_a1.tiff",2,98.8284397071693,96.8284397071693,,,,
61,0,,0.553901185165159,99.3823408923345,98.8284397071693,,,,
62,1,"2_d24Clock_a2.tiff",2,101.382340892334,99.3823408923345,,,,
63,0,,0.658179332385771,102.04052022472,101.382340892334,,,,
64,3,"EmptyImageryBox.tiff",3,105.04052022472,102.04052022472,,,,
65,0,,0.573632220970467,105.614152445691,105.04052022472,,,,
66,1,"10_d12Clock_a3.tiff",2,107.614152445691,105.614152445691,,,,
67,0,,0.897411513258703,108.511563958949,107.614152445691,,,,
68,1,"6_d24Clock_a5.tiff",2,110.511563958949,108.511563958949,,,,
69,0,,0.569406617665663,111.080970576615,110.511563958949,,,,
70,3,"EmptyImageryBox.tiff",3,114.080970576615,111.080970576615,,,,
71,5,"6_d12Clock_a5.tiff",3,117.080970576615,114.080970576615,2,"6_d24Clock_a5.tiff","FP","Is this the same IMAGE?"
72,0,,0.916223787819035,117.997194364434,117.080970576615,,,,
73,1,"2_d12Clock_a4.tiff",2,119.997194364434,117.997194364434,,,,
74,0,,0.550881859846413,120.548076224281,119.997194364434,,,,
75,1,"9_d24Clock_a2.tiff",2,122.548076224281,120.548076224281,,,,
76,0,,0.853875251486897,123.401951475767,122.548076224281,,,,
77,3,"EmptyImageryBox.tiff",3,126.401951475767,123.401951475767,,,,
78,4,"9_d24Clock_a1.tiff",3,129.401951475767,126.401951475767,2,"9_d24Clock_a2.tiff","TN","Is this the same TIME?"
79,0,,0.70597748667933,130.107928962447,129.401951475767,,,,
80,1,"9_d12Clock_a1.tiff",2,132.107928962447,130.107928962447,,,,
81,0,,0.542120262631215,132.650049225078,132.107928962447,,,,
82,1,"9_d24Clock_a6.tiff",2,134.650049225078,132.650049225078,,,,
83,0,,0.723711009835824,135.373760234914,134.650049225078,,,,
84,3,"EmptyImageryBox.tiff",3,138.373760234914,135.373760234914,,,,
85,5,"9_d12Clock_a6.tiff",3,141.373760234914,138.373760234914,2,"9_d24Clock_a6.tiff","FP","Is this the same IMAGE?"
86,0,,0.707957171136513,142.08171740605,141.373760234914,,,,
87,1,"1_d12Clock_a2.tiff",2,144.08171740605,142.08171740605,,,,
88,0,,0.56161165703088,144.643329063081,144.08171740605,,,,
89,1,"3_d12Clock_a2.tiff",2,146.643329063081,144.643329063081,,,,
90,0,,0.628186812973581,147.271515876055,146.643329063081,,,,
91,3,"EmptyImageryBox.tiff",3,150.271515876055,147.271515876055,,,,
92,5,"3_d12Clock_a2.tiff",3,153.271515876055,150.271515876055,1,"3_d12Clock_a2.tiff","TP","Is this the same IMAGE?"
93,0,,0.90929905034136,154.180814926396,153.271515876055,,,,
94,1,"4_d24Clock_a4.tiff",2,156.180814926396,154.180814926396,,,,
95,0,,0.986228580819443,157.167043507216,156.180814926396,,,,
96,1,"1_d12Clock_a5.tiff",2,159.167043507216,157.167043507216,,,,
97,0,,0.982162927160971,160.149206434377,159.167043507216,,,,
98,1,"4_d24Clock_a3.tiff",2,162.149206434377,160.149206434377,,,,
99,0,,0.836332026054151,162.985538460431,162.149206434377,,,,
100,1,"7_d24Clock_a4.tiff",2,164.985538460431,162.985538460431,,,,
101,0,,0.976148940389976,165.961687400821,164.985538460431,,,,
102,1,"5_d12Clock_a6.tiff",2,167.961687400821,165.961687400821,,,,
103,0,,0.651065377402119,168.612752778223,167.961687400821,,,,
104,3,"EmptyImageryBox.tiff",3,171.612752778223,168.612752778223,,,,
105,4,"5_d24Clock_a3.tiff",3,174.612752778223,171.612752778223,2,"5_d12Clock_a6.tiff","TN","Is this the same TIME?"
106,0,,0.99577234685421,175.608525125077,174.612752778223,,,,
107,1,"1_d24Clock_a3.tiff",2,177.608525125077,175.608525125077,,,,
108,0,,0.993880370631814,178.602405495709,177.608525125077,,,,
109,1,"2_d24Clock_a6.tiff",2,180.602405495709,178.602405495709,,,,
110,0,,0.794327776646242,181.396733272355,180.602405495709,,,,
111,3,"EmptyImageryBox.tiff",3,184.396733272355,181.396733272355,,,,
112,5,"2_d24Clock_a6.tiff",3,187.396733272355,184.396733272355,1,"2_d24Clock_a6.tiff","TP","Is this the same IMAGE?"
