"trialNo","trialCode","stimFile","trialDuration","timeElapsed","trialOnset","corrAns","clockSource","trialType","questionTxt"
26,0,,0.593766531557776,43.4377903195564,42.8440237879986,,,,
27,1,"8_aRevClock_a5.tiff",2,45.4377903195564,43.4377903195564,,,,
28,0,,0.750256319763139,46.1880466393195,45.4377903195564,,,,
29,1,"3_aRevClock_a2.tiff",2,48.1880466393195,46.1880466393195,,,,
30,0,,0.958415637374856,49.1464622766944,48.1880466393195,,,,
31,3,"EmptyImageryBox.tiff",3,52.1464622766944,49.1464622766944,,,,
32,4,"3_aClock_a2.tiff",3,55.1464622766944,52.1464622766944,1,"3_aRevClock_a2.tiff","TP","Is this the same ANGLE?"
33,0,,0.939362563774921,56.0858248404693,55.1464622766944,,,,
34,1,"4_aClock_a6.tiff",2,58.0858248404693,56.0858248404693,,,,
35,0,,0.894230616162531,58.9800554566318,58.0858248404693,,,,
36,1,"2_aRevClock_a6.tiff",2,60.9800554566318,58.9800554566318,,,,
37,0,,0.992758970241994,61.9728144268738,60.9800554566318,,,,
38,1,"7_aClock_a3.tiff",2,63.9728144268738,61.9728144268738,,,,
39,0,,0.944895735359751,64.9177101622336,63.9728144268738,,,,
40,3,"EmptyImageryBox.tiff",3,67.9177101622336,64.9177101622336,,,,
41,0,,0.682614947902039,68.6003251101356,67.9177101622336,,,,
42,1,"6_aRevClock_a3.tiff",2,70.6003251101356,68.6003251101356,,,,
43,0,,0.85691994195804,71.4572450520936,70.6003251101356,,,,
44,1,"3_aClock_a1.tiff",2,73.4572450520936,71.4572450520936,,,,
45,0,,0.776763735804707,74.2340087878983,73.4572450520936,,,,
46,3,"EmptyImageryBox.tiff",3,77.2340087878983,74.2340087878983,,,,
47,4,"3_aRevClock_a2.tiff",3,80.2340087878983,77.2340087878983,2,"3_aClock_a1.tiff","TN","Is this the same ANGLE?"
48,0,,0.659117536037229,80.8931263239356,80.2340087878983,,,,
49,1,"2_aRevClock_a1.tiff",2,82.8931263239356,80.8931263239356,,,,
50,0,,0.533769754925743,83.4268960788613,82.8931263239356,,,,
51,1,"6_aClock_a5.tiff",2,85.4268960788613,83.4268960788613,,,,
52,0,,0.744381728349254,86.1712778072106,85.4268960788613,,,,
53,3,"EmptyImageryBox.tiff",3,89.1712778072106,86.1712778072106,,,,
54,4,"5_aRevClock_a6.tiff",3,92.1712778072106,89.1712778072106,2,"6_aClock_a5.tiff","TN","Is this the same ANGLE?"
55,0,,0.983394834795035,93.1546726420056,92.1712778072106,,,,
56,1,"8_aClock_a2.tiff",2,95.1546726420056,93.1546726420056,,,,
57,0,,0.512205776991323,95.6668784189969,95.1546726420056,,,,
58,1,"10_aClock_a2.tiff",2,97.6668784189969,95.6668784189969,,,,
59,0,,0.793784859939478,98.4606632789364,97.6668784189969,,,,
60,3,"EmptyImageryBox.tiff",3,101.460663278936,98.4606632789364,,,,
61,5,"10_aRevClock_a2.tiff",3,104.460663278936,101.460663278936,2,"10_aClock_a2.tiff","FP","Is this the same IMAGE?"
62,0,,0.591559323249385,105.052222602186,104.460663278936,,,,
63,1,"9_aRevClock_a6.tiff",2,107.052222602186,105.052222602186,,,,
64,0,,0.632374994340353,107.684597596526,107.052222602186,,,,
65,1,"1_aClock_a2.tiff",2,109.684597596526,107.684597596526,,,,
66,0,,0.59382958651986,110.278427183046,109.684597596526,,,,
67,1,"9_aClock_a4.tiff",2,112.278427183046,110.278427183046,,,,
68,0,,0.74153308221139,113.019960265257,112.278427183046,,,,
69,3,"EmptyImageryBox.tiff",3,116.019960265257,113.019960265257,,,,
70,4,"9_aRevClock_a4.tiff",3,119.019960265257,116.019960265257,1,"9_aClock_a4.tiff","TP","Is this the same ANGLE?"
71,0,,0.539971040328965,119.559931305586,119.019960265257,,,,
72,1,"7_aClock_a6.tiff",2,121.559931305586,119.559931305586,,,,
73,0,,0.73163197922986,122.291563284816,121.559931305586,,,,
74,1,"3_aClock_a4.tiff",2,124.291563284816,122.291563284816,,,,
75,0,,0.553728181519546,124.845291466336,124.291563284816,,,,
76,1,"1_aRevClock_a3.tiff",2,126.845291466336,124.845291466336,,,,
77,0,,0.93017275899183,127.775464225328,126.845291466336,,,,
78,1,"4_aClock_a1.tiff",2,129.775464225328,127.775464225328,,,,
79,0,,0.830526261241175,130.605990486569,129.775464225328,,,,
80,1,"8_aClock_a4.tiff",2,132.605990486569,130.605990486569,,,,
81,0,,0.666416094289161,133.272406580858,132.605990486569,,,,
82,3,"EmptyImageryBox.tiff",3,136.272406580858,133.272406580858,,,,
83,5,"8_aClock_a4.tiff",3,139.272406580858,136.272406580858,1,"8_aClock_a4.tiff","TP","Is this the same IMAGE?"
84,0,,0.682328308932483,139.95473488979,139.272406580858,,,,
85,1,"4_aRevClock_a3.tiff",2,141.95473488979,139.95473488979,,,,
86,0,,0.60223743179813,142.556972321589,141.95473488979,,,,
87,1,"6_aRevClock_a6.tiff",2,144.556972321589,142.556972321589,,,,
88,0,,0.757021150435321,145.313993472024,144.556972321589,,,,
89,3,"EmptyImageryBox.tiff",3,148.313993472024,145.313993472024,,,,
90,5,"6_aRevClock_a6.tiff",3,151.313993472024,148.313993472024,1,"6_aRevClock_a6.tiff","TP","Is this the same IMAGE?"
91,0,,0.645244479295798,151.95923795132,151.313993472024,,,,
92,1,"5_aRevClock_a5.tiff",2,153.95923795132,151.95923795132,,,,
93,0,,0.54977690114174,154.509014852461,153.95923795132,,,,
94,1,"3_aRevClock_a5.tiff",2,156.509014852461,154.509014852461,,,,
95,0,,0.622717498452403,157.131732350914,156.509014852461,,,,
96,3,"EmptyImageryBox.tiff",3,160.131732350914,157.131732350914,,,,
97,0,,0.622628045384772,160.754360396299,160.131732350914,,,,
98,1,"5_aRevClock_a6.tiff",2,162.754360396299,160.754360396299,,,,
99,0,,0.843020705855452,163.597381102154,162.754360396299,,,,
100,1,"10_aRevClock_a3.tiff",2,165.597381102154,163.597381102154,,,,
101,0,,0.518367338110693,166.115748440265,165.597381102154,,,,
102,3,"EmptyImageryBox.tiff",3,169.115748440265,166.115748440265,,,,
103,4,"10_aClock_a3.tiff",3,172.115748440265,169.115748440265,1,"10_aRevClock_a3.tiff","TP","Is this the same ANGLE?"
104,0,,0.761787424562499,172.877535864827,172.115748440265,,,,
105,1,"7_aClock_a4.tiff",2,174.877535864827,172.877535864827,,,,
106,0,,0.839241113048047,175.716776977875,174.877535864827,,,,
107,1,"10_aClock_a5.tiff",2,177.716776977875,175.716776977875,,,,
108,0,,0.957561260671355,178.674338238547,177.716776977875,,,,
109,1,"4_aRevClock_a4.tiff",2,180.674338238547,178.674338238547,,,,
110,0,,0.796928876428865,181.471267114975,180.674338238547,,,,
111,3,"EmptyImageryBox.tiff",3,184.471267114975,181.471267114975,,,,
112,4,"4_aClock_a3.tiff",3,187.471267114975,184.471267114975,2,"4_aRevClock_a4.tiff","TN","Is this the same ANGLE?"
