"trialNo","trialCode","stimFile","trialDuration","timeElapsed","trialOnset","corrAns","clockSource","trialType","questionTxt"
69,0,,0.808585370774381,116.110968000954,115.30238263018,,,,
70,1,"9_aRevClock_a4.tiff",2,118.110968000954,116.110968000954,,,,
71,0,,0.852798938401975,118.963766939356,118.110968000954,,,,
72,3,"EmptyImageryBox.tiff",3,121.963766939356,118.963766939356,,,,
73,4,"7_aClock_a3.tiff",3,124.963766939356,121.963766939356,2,"9_aRevClock_a4.tiff","TN","Is this the same ANGLE?"
74,0,,0.908181440783665,125.87194838014,124.963766939356,,,,
75,1,"3_aRevClock_a4.tiff",2,127.87194838014,125.87194838014,,,,
76,0,,0.952149912132882,128.824098292273,127.87194838014,,,,
77,1,"5_aClock_a6.tiff",2,130.824098292273,128.824098292273,,,,
78,0,,0.859570824657567,131.68366911693,130.824098292273,,,,
79,1,"7_aRevClock_a3.tiff",2,133.68366911693,131.68366911693,,,,
80,0,,0.534800893394276,134.218470010324,133.68366911693,,,,
81,3,"EmptyImageryBox.tiff",3,137.218470010324,134.218470010324,,,,
82,0,,0.753252301481552,137.971722311806,137.218470010324,,,,
83,1,"8_aRevClock_a1.tiff",2,139.971722311806,137.971722311806,,,,
84,0,,0.897863600985147,140.869585912791,139.971722311806,,,,
85,1,"10_aClock_a3.tiff",2,142.869585912791,140.869585912791,,,,
86,0,,0.686743796337396,143.556329709128,142.869585912791,,,,
87,3,"EmptyImageryBox.tiff",3,146.556329709128,143.556329709128,,,,
88,5,"10_aClock_a3.tiff",3,149.556329709128,146.556329709128,1,"10_aClock_a3.tiff","TP","Is this the same IMAGE?"
89,0,,0.768145655863918,150.324475364992,149.556329709128,,,,
90,1,"9_aRevClock_a2.tiff",2,152.324475364992,150.324475364992,,,,
91,0,,0.946570434141904,153.271045799134,152.324475364992,,,,
92,1,"2_aClock_a2.tiff",2,155.271045799134,153.271045799134,,,,
93,0,,0.739648869377561,156.010694668512,155.271045799134,,,,
94,3,"EmptyImageryBox.tiff",3,159.010694668512,156.010694668512,,,,
95,4,"2_aRevClock_a1.tiff",3,162.010694668512,159.010694668512,2,"2_aClock_a2.tiff","TN","Is this the same ANGLE?"
96,0,,0.581531221861951,162.592225890374,162.010694668512,,,,
97,1,"9_aClock_a6.tiff",2,164.592225890374,162.592225890374,,,,
98,0,,0.572739679832011,165.164965570206,164.592225890374,,,,
99,1,"7_aRevClock_a4.tiff",2,167.164965570206,165.164965570206,,,,
100,0,,0.651369991945103,167.816335562151,167.164965570206,,,,
101,1,"2_aClock_a6.tiff",2,169.816335562151,167.816335562151,,,,
102,0,,0.935681432136334,170.752016994287,169.816335562151,,,,
103,1,"8_aClock_a5.tiff",2,172.752016994287,170.752016994287,,,,
104,0,,0.783207232132554,173.53522422642,172.752016994287,,,,
105,3,"EmptyImageryBox.tiff",3,176.53522422642,173.53522422642,,,,
106,0,,0.850872212671675,177.386096439091,176.53522422642,,,,
107,1,"4_aRevClock_a6.tiff",2,179.386096439091,177.386096439091,,,,
108,0,,0.840819228556938,180.226915667648,179.386096439091,,,,
109,1,"6_aClock_a6.tiff",2,182.226915667648,180.226915667648,,,,
110,0,,0.899383836891502,183.12629950454,182.226915667648,,,,
111,3,"EmptyImageryBox.tiff",3,186.12629950454,183.12629950454,,,,
112,5,"6_aClock_a6.tiff",3,189.12629950454,186.12629950454,1,"6_aClock_a6.tiff","TP","Is this the same IMAGE?"
